Load 	Time
1775.936584	25.167
1775.936584	25.193
1783.546753	25.217
1779.395752	25.243
1776.628418	25.268
1780.779419	25.293
1785.622253	25.319
1788.389587	25.343
1784.238586	25.369
1792.540588	25.392
1795.307922	25.418
1797.383423	25.444
1794.616089	25.468
1798.76709	25.494
1798.075256	25.518
1802.226257	25.543
1806.377258	25.569
1803.609924	25.594
1806.377258	25.62
1805.685425	25.644
1811.220093	25.668
1825.056763	25.694
1818.138428	25.718
1811.911926	25.744
1820.213928	25.768
1820.905762	25.793
1823.673096	25.819
1822.289429	25.842
1825.056763	25.867
1833.358765	25.892
1830.591431	25.917
1834.050598	25.943
1826.44043	25.967
1836.126099	25.992
1840.2771	26.017
1839.585266	26.042
1837.509766	26.067
1844.428101	26.092
1842.3526	26.118
1847.195435	26.142
1846.503601	26.167
1851.346436	26.192
1851.346436	26.217
1854.805603	26.242
1854.805603	26.267
1849.270935	26.292
1861.723938	26.317
1854.805603	26.342
1861.723938	26.368
1863.799438	26.392
1870.02594	26.417
1865.874939	26.443
1865.874939	26.467
1868.642273	26.493
1875.560608	26.517
1878.327942	26.542
1870.02594	26.567
1877.636108	26.592
1880.403442	26.618
1883.86261	26.642
1865.183105	26.667
1882.478943	26.693
1880.403442	26.717
1885.93811	26.743
1878.327942	26.767
1906.001282	26.792
1894.931946	26.818
1892.164612	26.842
1892.856445	26.868
1896.315613	26.892
1898.391113	26.917
1897.69928	26.943
1893.548279	26.967
1901.850281	26.992
1899.77478	27.017
1904.617615	27.042
1901.850281	27.068
1914.303284	27.092
1901.158447	27.117
1911.53595	27.142
1911.53595	27.167
1908.768616	27.193
1909.460449	27.217
1911.53595	27.242
1908.768616	27.267
1908.076782	27.292
1905.309448	27.318
1916.378784	27.342
1926.064453	27.368
1919.837952	27.392
1914.995117	27.417
1922.605286	27.443
1924.680786	27.467
1928.831787	27.493
1928.831787	27.517
1919.146118	27.542
1929.523621	27.568
1928.139954	27.592
1933.674622	27.618
1923.988953	27.642
1932.290955	27.667
1925.37262	27.693
1927.44812	27.717
1933.674622	27.743
1934.366455	27.767
1935.058289	27.792
1943.360291	27.818
1937.133789	27.841
1941.976624	27.868
1943.360291	27.892
1947.511292	27.917
1948.203125	27.943
1939.901123	27.967
1946.819458	27.993
1956.505127	28.017
1949.586792	28.042
1955.12146	28.068
1954.429626	28.092
1956.505127	28.118
1957.888794	28.142
1963.423462	28.167
1959.272461	28.193
1955.12146	28.217
1953.737793	28.242
1972.417297	28.267
1957.888794	28.292
1963.423462	28.318
1963.423462	28.342
1966.190796	28.367
1963.423462	28.392
1965.498962	28.417
1968.95813	28.443
1962.039795	28.467
1972.417297	28.493
1971.03363	28.517
1976.568298	28.542
1972.417297	28.567
1984.8703	28.592
1982.7948	28.618
1977.260132	28.642
1991.788635	28.667
1973.800964	28.692
1988.329468	28.717
1983.486633	28.743
1987.637634	28.767
1979.335632	28.792
1989.021301	28.818
1988.329468	28.842
1990.404968	28.87
1994.555969	28.894
1995.247803	28.918
1995.939636	28.944
2004.241638	28.968
1995.247803	28.994
1998.70697	29.019
1994.555969	29.043
1995.247803	29.069
1996.63147	29.093
1992.480469	29.119
1998.70697	29.143
2004.241638	29.168
2004.241638	29.194
2005.625305	29.218
2004.241638	29.243
2011.159973	29.268
2011.159973	29.293
2002.857971	29.318
2023.612976	29.343
2019.461975	29.369
2022.229309	29.393
2015.310974	29.418
2008.392639	29.444
2018.078308	29.468
2027.763977	29.494
2019.461975	29.518
2025.688477	29.543
2025.688477	29.569
2022.229309	29.593
2027.072144	29.619
2036.065979	29.643
2030.531311	29.668
2034.682312	29.693
2035.374146	29.718
2036.065979	29.743
2036.757812	29.768
2036.757812	29.793
2045.751648	29.819
2045.059814	29.843
2039.525146	29.87
2031.223145	29.894
2043.676147	29.918
2045.751648	29.944
2045.751648	29.968
2042.984314	29.994
2033.990479	30.018
2055.437317	30.043
2051.286316	30.069
2048.518982	30.093
2042.29248	30.119
2050.594482	30.143
2051.978149	30.168
2045.059814	30.194
2041.600647	30.218
2054.05365	30.243
2062.355652	30.268
2050.594482	30.293
2060.280151	30.319
2069.273987	30.343
2053.361816	30.369
2052.669983	30.393
2063.739319	30.418
2064.431152	30.444
2066.506653	30.468
2072.733154	30.494
2067.198486	30.518
2070.657654	30.543
2073.424988	30.569
2081.72699	30.593
2063.739319	30.619
2068.582153	30.643
2072.733154	30.668
2074.808655	30.696
2078.267822	30.72
2077.575989	30.746
2076.884155	30.77
2074.808655	30.794
2076.884155	30.82
2077.575989	30.844
2081.035156	30.87
2080.343323	30.894
2074.116821	30.918
2082.418823	30.944
2099.714661	30.968
2085.186157	30.994
2076.192322	31.018
2074.116821	31.043
2084.494324	31.069
2078.959656	31.093
2082.418823	31.119
2087.953491	31.143
2089.337158	31.168
2084.494324	31.194
2090.028992	31.218
2090.720825	31.244
2107.324829	31.268
2099.022827	31.293
2094.179993	31.319
2092.796326	31.343
2097.63916	31.369
2080.343323	31.393
2104.557495	31.418
2099.022827	31.444
2101.790161	31.468
2104.557495	31.494
2095.56366	31.518
2104.557495	31.543
2103.173828	31.569
2110.783997	31.593
2105.249329	31.619
2108.016663	31.643
2106.632996	31.668
2104.557495	31.694
2111.47583	31.719
2107.324829	31.744
2105.941162	31.769
2114.243164	31.793
2110.783997	31.819
2105.249329	31.843
2103.173828	31.868
2122.545166	31.893
2126.696167	31.918
2128.771667	31.944
2113.551331	31.968
2117.010498	31.994
2109.40033	32.018
2126.696167	32.043
2115.626831	32.069
2119.085999	32.093
2115.626831	32.119
2129.463501	32.143
2122.545166	32.168
2113.551331	32.194
2126.004333	32.218
2132.922668	32.244
2119.777832	32.268
2125.3125	32.293
2123.928833	32.319
2123.237	32.343
2127.388	32.369
2122.545166	32.393
2126.696167	32.418
2132.922668	32.444
2133.614502	32.469
2134.998169	32.495
2133.614502	32.519
2139.841003	32.543
2136.381836	32.569
2144.683838	32.593
