Load	Time	
673.845825	82.478000
682.839661	82.501000
685.606995	82.523000
690.449829	82.547000
684.915161	82.570000
681.455994	82.594000
684.915161	82.617000
683.531494	82.640000
690.449829	82.663000
686.298828	82.686000
684.223328	82.709000
692.525330	82.731000
682.839661	82.755000
686.990662	82.779000
690.449829	82.803000
682.147827	82.826000
666.235657	82.849000
691.833496	82.872000
690.449829	82.895000
685.606995	82.918000
671.078491	82.940000
689.757996	82.964000
683.531494	82.988000
673.845825	83.012000
684.915161	83.035000
683.531494	83.059000
678.688660	83.082000
691.141663	83.105000
687.682495	83.129000
683.531494	83.152000
684.223328	83.176000
694.600830	83.199000
691.833496	83.223000
683.531494	83.246000
682.147827	83.269000
686.298828	83.292000
677.996826	83.314000
668.311157	83.339000
684.223328	83.362000
686.990662	83.386000
691.141663	83.409000
686.298828	83.432000
686.990662	83.455000
680.764160	83.478000
685.606995	83.501000
680.764160	83.523000
686.298828	83.548000
681.455994	83.571000
683.531494	83.595000
680.764160	83.619000
679.380493	83.642000
686.298828	83.665000
685.606995	83.688000
691.833496	83.712000
683.531494	83.735000
678.688660	83.759000
675.921326	83.782000
685.606995	83.806000
685.606995	83.829000
683.531494	83.852000
686.990662	83.875000
669.002991	83.897000
682.147827	83.921000
677.996826	83.945000
685.606995	83.969000
680.764160	83.993000
674.537659	84.016000
685.606995	84.039000
682.839661	84.062000
681.455994	84.086000
677.304993	84.109000
675.921326	84.133000
676.613159	84.156000
680.072327	84.180000
666.235657	84.203000
671.770325	84.227000
671.078491	84.250000
670.386658	84.272000
686.298828	84.297000
664.851990	84.320000
679.380493	84.344000
663.468323	84.368000
666.235657	84.391000
679.380493	84.414000
683.531494	84.437000
676.613159	84.461000
670.386658	84.484000
675.229492	84.508000
668.311157	84.531000
658.625488	84.555000
669.002991	84.578000
671.078491	84.601000
671.078491	84.624000
660.009155	84.646000
665.543823	84.671000
677.304993	84.694000
667.619324	84.718000
669.002991	84.741000
674.537659	84.766000
673.845825	84.789000
664.851990	84.812000
659.317322	84.836000
668.311157	84.859000
675.921326	84.883000
664.851990	84.906000
665.543823	84.930000
673.153992	84.954000
671.770325	84.977000
675.921326	85.000000
668.311157	85.022000
667.619324	85.046000
673.153992	85.069000
668.311157	85.093000
671.078491	85.116000
669.694824	85.140000
661.392822	85.163000
674.537659	85.186000
671.770325	85.209000
660.700989	85.232000
682.147827	85.256000
663.468323	85.279000
666.927490	85.303000
670.386658	85.326000
669.002991	85.349000
662.776489	85.372000
680.072327	85.395000
666.927490	85.420000
